a,1,,a,,,,,,,,,,
heavily,7,h,ea,v,,i,,l,y,,,,
heavy,5,h,ea,v,,y,,,,,,,
heel,4,h,ee,l,,,,,,,,,
height,6,h,ei,ght,,,,,,,,,
hell,4,h,e,ll,,,,,,,,,
hello,5,h,e,l,l,o,,,,,,,
helmet,6,h,e,l,m,e,t,,,,,,
help,4,h,e,lp,,,,,,,,,
helpful,7,h,e,lp,f,u,l,,,,,,
hence,5,h,e,nce,,,,,,,,,
her,3,h,e,r,,,,,,,,,
herb,4,h,e,rb,,,,,,,,,
here,4,h,e,re,,,,,,,,,
hero,4,h,e,,r,o,,,,,,,
hers,4,h,e,rs,,,,,,,,,
herself,7,h,e,r,s,e,lf,,,,,,
hey,3,h,ey,,,,,,,,,,
hi,2,h,i,,,,,,,,,,
hidden,6,h,i,d,d,e,n,,,,,,
hide,4,h,i,de,,,,,,,,,
high,4,h,i,gh,,,,,,,,,
highly,6,h,i,gh,l,y,,,,,,,
highway,7,h,i,gh,,way,,,,,,,
hill,4,h,i,ll,,,,,,,,,
him,3,h,i,m,,,,,,,,,
himself,7,h,i,m,s,e,lf,,,,,,
hint,4,,hi,nt,,,,,,,,,
hip,3,h,i,p,,,,,,,,,
hire,4,,hi,re,,,,,,,,,
his,3,h,i,s,,,,,,,,,
history,7,h,i,s,t,o,,r,y,,,,
hit,3,h,i,t,,,,,,,,,
hobby,5,h,o,b,b,y,,,,,,,
hockey,6,h,o,ck,,ey,,,,,,,
hold,4,h,o,ld,,,,,,,,,
hole,4,h,o,le,,,,,,,,,
holiday,7,h,o,l,,i,,d,ay,,,,
hollow,6,h,o,l,l,ow,,,,,,,
holy,4,h,o,,l,y,,,,,,,
home,4,h,o,me,,,,,,,,,
honest,6,h,o,n,,e,st,,,,,,
honesty,7,h,o,n,,e,s,t,y,,,,
honour,6,h,o,n,,ou,r,,,,,,
hook,4,h,oo,k,,,,,,,,,
hope,4,h,o,pe,,,,,,,,,
hopeful,7,h,o,pe,f,u,l,,,,,,
horizon,7,h,o,,r,i,,z,o,n,,,
horn,4,,ho,rn,,,,,,,,,
horror,6,h,o,r,r,o,r,,,,,,
horse,5,h,o,rse,,,,,,,,,
host,4,,ho,st,,,,,,,,,
hostage,7,h,o,s,t,a,ge,,,,,,
hostile,7,h,o,s,t,i,le,,,,,,
hot,3,h,o,t,,,,,,,,,
hotel,5,h,o,,t,e,l,,,,,,
hour,4,h,ou,r,,,,,,,,,
house,5,h,ou,se,,,,,,,,,
housing,7,h,ou,s,,i,ng,,,,,,
how,3,h,ow,,,,,,,,,,
however,7,h,ow,,,e,v,,e,r,,,
huge,4,h,u,ge,,,,,,,,,
human,5,h,u,,m,a,n,,,,,,
humble,6,h,u,m,bl,e,,,,,,,
humour,6,h,u,,m,ou,r,,,,,,
hundred,7,h,u,n,dr,e,d,,,,,,
hunger,6,h,u,n,g,e,r,,,,,,
hungry,6,h,u,n,gr,y,,,,,,,
hunt,4,,hu,nt,,,,,,,,,
hunting,7,h,u,nt,,i,ng,,,,,,
hurry,5,h,u,r,r,y,,,,,,,
hurt,4,h,u,rt,,,,,,,,,
husband,7,h,u,s,b,a,nd,,,,,,
i,1,,I,,,,,,,,,,
ice,3,,i,ce,,,,,,,,,
icon,4,,i,,c,o,n,,,,,,
idea,4,,i,,d,e,,,a,,,,
ideal,5,,i,,d,e,,,a,l,,,
idiot,5,,i,d,,i,,,o,t,,,
if,2,,i,f,,,,,,,,,
ignore,6,,i,g,n,o,re,,,,,,
ill,3,,i,ll,,,,,,,,,
illegal,7,,i,l,l,e,,g,a,l,,,
illness,7,,i,ll,n,e,ss,,,,,,
image,5,,i,m,,a,ge,,,,,,
imagery,7,,i,m,,a,ge,r,y,,,,
imagine,7,,i,m,,a,g,,i,ne,,,
immense,7,,i,m,m,e,nse,,,,,,
immune,6,,i,m,m,u,ne,,,,,,
impact,6,,i,m,p,a,ct,,,,,,
imply,5,,i,m,pl,y,,,,,,,
import,6,,i,m,p,o,rt,,,,,,
impose,6,,i,m,p,o,se,,,,,,
impress,7,,i,m,pr,e,ss,,,,,,
improve,7,,i,m,pr,o,ve,,,,,,
in,2,,i,n,,,,,,,,,
inch,4,,i,nch,,,,,,,,,
include,7,,i,n,cl,u,de,,,,,,
income,6,,i,n,c,o,me,,,,,,
incur,5,,i,n,c,u,r,,,,,,
indeed,6,,i,n,d,ee,d,,,,,,
index,5,,i,n,d,e,x,,,,,,
indoor,6,,i,n,d,oo,r,,,,,,
indoors,7,,i,n,d,oo,rs,,,,,,
induce,6,,i,n,d,u,ce,,,,,,
indulge,7,,i,n,d,u,lge,,,,,,
infant,6,,i,n,f,a,nt,,,,,,
infect,6,,i,n,f,e,ct,,,,,,
infer,5,,i,n,f,e,r,,,,,,
inflict,7,,i,n,fl,i,ct,,,,,,
info,4,,i,n,f,o,,,,,,,
inform,6,,i,n,f,o,rm,,,,,,
inherit,7,,i,n,h,e,r,,i,t,,,
inhibit,7,,i,n,h,i,b,,i,t,,,
initial,7,,i,n,,i,,t,ia,l,,,
inject,6,,i,n,j,e,ct,,,,,,
injure,6,,i,n,j,u,re,,,,,,
injured,7,,i,n,j,u,red,,,,,,
injury,6,,i,n,j,u,,r,y,,,,
ink,3,,i,nk,,,,,,,,,
inmate,6,,i,n,m,a,te,,,,,,
inner,5,,i,n,n,e,r,,,,,,
input,5,,i,n,p,u,t,,,,,,
insect,6,,i,n,s,e,ct,,,,,,
insert,6,,i,n,s,e,rt,,,,,,
inside,6,,i,n,s,i,de,,,,,,
insider,7,,i,n,s,i,d,,e,r,,,
insight,7,,i,n,s,i,ght,,,,,,
insist,6,,i,n,s,i,st,,,,,,
inspect,7,,i,n,sp,e,ct,,,,,,
inspire,7,,i,n,sp,i,re,,,,,,
install,7,,i,n,st,a,ll,,,,,,
instant,7,,i,n,st,a,nt,,,,,,
instead,7,,i,n,st,ea,d,,,,,,
insult,6,,i,n,s,u,lt,,,,,,
intact,6,,i,n,t,a,ct,,,,,,
intake,6,,i,n,t,a,ke,,,,,,
intend,6,,i,n,t,e,nd,,,,,,
intense,7,,i,n,t,e,nse,,,,,,
intent,6,,i,n,t,e,nt,,,,,,
interim,7,,i,n,t,e,r,,i,m,,,
into,4,,i,n,t,o,,,,,,,
invade,6,,i,n,v,a,de,,,,,,
invent,6,,i,n,v,e,nt,,,,,,
invest,6,,i,n,v,e,st,,,,,,
invite,6,,i,n,v,i,te,,,,,,
invoke,6,,i,n,v,o,ke,,,,,,
involve,7,,i,n,v,o,lve,,,,,,
iron,4,,i,,r,o,n,,,,,,
ironic,6,,i,,r,o,n,,i,c,,,
irony,5,,i,,r,o,,n,y,,,,
island,6,,i,s,l,a,nd,,,,,,
isolate,7,,i,,s,o,,l,a,te,,,
issue,5,,i,s,s,ue,,,,,,,
it,2,,i,t,,,,,,,,,
item,4,,i,,t,e,m,,,,,,
its,3,,i,ts,,,,,,,,,
itself,6,,i,t,s,e,lf,,,,,,
jacket,6,j,a,ck,,e,t,,,,,,
jail,4,j,ai,l,,,,,,,,,
jam,3,j,a,m,,,,,,,,,
january,7,j,a,n,,u,,,a,r,,y,
jazz,4,j,a,zz,,,,,,,,,
jeans,5,j,ea,ns,,,,,,,,,
jet,3,j,e,t,,,,,,,,,
job,3,j,o,b,,,,,,,,,
join,4,j,oi,n,,,,,,,,,
joint,5,j,oi,nt,,,,,,,,,
joke,4,j,o,ke,,,,,,,,,
journal,7,j,ou,r,n,a,l,,,,,,
journey,7,j,ou,r,n,ey,,,,,,,
joy,3,j,oy,,,,,,,,,,
judge,5,j,u,dge,,,,,,,,,
juice,5,j,ui,ce,,,,,,,,,
july,4,J,u,,l,y,,,,,,,
jump,4,j,u,mp,,,,,,,,,
june,4,J,u,ne,,,,,,,,,
junior,6,j,u,n,,io,r,,,,,,
jury,4,j,u,,r,y,,,,,,,
just,4,j,u,st,,,,,,,,,
justice,7,j,u,s,t,i,ce,,,,,,
justify,7,j,u,s,t,i,,f,y,,,,
keen,4,k,ee,n,,,,,,,,,
keep,4,k,ee,p,,,,,,,,,
key,3,k,ey,,,,,,,,,,
kick,4,k,i,ck,,,,,,,,,
kid,3,k,i,d,,,,,,,,,
kidnap,6,k,i,d,n,a,p,,,,,,
kidney,6,k,i,d,n,ey,,,,,,,
kill,4,k,i,ll,,,,,,,,,
killing,7,k,i,ll,,i,ng,,,,,,
kind,4,k,i,nd,,,,,,,,,
king,4,k,i,ng,,,,,,,,,
kingdom,7,k,i,ng,d,o,m,,,,,,
kiss,4,k,i,ss,,,,,,,,,
kit,3,k,i,t,,,,,,,,,
kitchen,7,k,i,tch,,e,n,,,,,,
knee,4,kn,ee,,,,,,,,,,
knife,5,kn,i,fe,,,,,,,,,
knock,5,kn,o,ck,,,,,,,,,
know,4,kn,ow,,,,,,,,,,
lab,3,l,a,b,,,,,,,,,
label,5,l,a,,b,e,l,,,,,,
labour,6,l,a,,b,ou,r,,,,,,
lack,4,l,a,ck,,,,,,,,,
lad,3,l,a,d,,,,,,,,,
ladder,6,l,a,d,d,e,r,,,,,,
lady,4,l,a,dy,,,,,,,,,
lake,4,l,a,ke,,,,,,,,,
lamp,4,l,a,mp,,,,,,,,,
land,4,l,a,nd,,,,,,,,,
landing,7,l,a,nd,,i,ng,,,,,,
lane,4,l,a,ne,,,,,,,,,
lap,3,l,a,p,,,,,,,,,
laptop,6,l,a,p,t,o,p,,,,,,
large,5,l,a,rge,,,,,,,,,
largely,7,l,a,rge,l,y,,,,,,,
laser,5,l,a,,s,e,r,,,,,,
last,4,l,a,st,,,,,,,,,
late,4,l,a,te,,,,,,,,,
lately,6,l,a,te,l,y,,,,,,,
later,5,l,a,t,,e,r,,,,,,
latest,6,l,a,t,,e,st,,,,,,
latter,6,l,a,t,t,e,r,,,,,,
laugh,5,l,au,gh,,,,,,,,,
launch,6,l,au,nch,,,,,,,,,
law,3,l,aw,,,,,,,,,,
lawn,4,l,aw,n,,,,,,,,,
lawsuit,7,l,aw,,s,ui,t,,,,,,
lawyer,6,l,a,w,,ye,r,,,,,,
lay,3,l,ay,,,,,,,,,,
layer,5,l,ay,,,e,r,,,,,,
layout,6,l,ay,,,ou,t,,,,,,
lazy,4,l,a,,z,y,,,,,,,
lead,4,l,ea,d,,,,,,,,,
leader,6,l,ea,d,,e,r,,,,,,
leading,7,l,ea,d,,i,ng,,,,,,
leaf,4,l,ea,f,,,,,,,,,
leaflet,7,l,ea,f,l,e,t,,,,,,
league,6,l,ea,gue,,,,,,,,,
leak,4,l,ea,k,,,,,,,,,
lean,4,l,ea,n,,,,,,,,,
leap,4,l,ea,p,,,,,,,,,
learn,5,l,ea,rn,,,,,,,,,
least,5,l,ea,st,,,,,,,,,
leather,7,l,ea,th,,e,r,,,,,,
leave,5,l,ea,ve,,,,,,,,,
lecture,7,l,e,c,t,u,re,,,,,,
left,4,l,e,ft,,,,,,,,,
leg,3,l,e,g,,,,,,,,,
legacy,6,l,e,g,,a,,c,y,,,,
legal,5,l,e,,g,a,l,,,,,,
legend,6,l,e,g,,e,nd,,,,,,
leisure,7,l,ei,,s,u,re,,,,,,
lemon,5,l,e,m,,o,n,,,,,,
lend,4,l,e,nd,,,,,,,,,
length,6,l,e,ngth,,,,,,,,,
lengthy,7,l,e,ngth,,y,,,,,,,
lens,4,l,e,ns,,,,,,,,,
lesbian,7,l,e,s,b,i,,,a,n,,,
less,4,l,e,ss,,,,,,,,,
lesser,6,l,e,ss,,e,r,,,,,,
lesson,6,l,e,s,s,o,n,,,,,,
let,3,l,e,t,,,,,,,,,
lethal,6,l,e,,th,a,l,,,,,,
letter,6,l,e,t,t,e,r,,,,,,
level,5,l,e,v,,e,l,,,,,,
liable,6,l,i,,,a,,bl,e,,,,
liberal,7,l,i,b,,e,r,,a,l,,,
liberty,7,l,i,b,,e,r,t,y,,,,
library,7,l,i,,br,a,r,,y,,,,
licence,7,l,i,,c,e,nce,,,,,,
license,7,l,i,,c,e,nse,,,,,,
lie,3,l,ie,,,,,,,,,,
life,4,l,i,fe,,,,,,,,,
lift,4,l,i,ft,,,,,,,,,
light,5,l,i,ght,,,,,,,,,
like,4,l,i,ke,,,,,,,,,
likely,6,l,i,ke,l,y,,,,,,,
limb,4,l,i,mb,,,,,,,,,
limit,5,l,i,m,,i,t,,,,,,
limited,7,l,i,m,,i,t,,e,d,,,
line,4,l,i,ne,,,,,,,,,
linear,6,l,i,n,,e,,,a,r,,,
linger,6,l,i,n,g,e,r,,,,,,
link,4,l,i,nk,,,,,,,,,
lion,4,l,io,n,,,,,,,,,
lip,3,l,i,p,,,,,,,,,
liquid,6,l,i,q,,ui,d,,,,,,
list,4,l,i,st,,,,,,,,,
listen,6,l,i,s,t,e,n,,,,,,
listing,7,l,i,st,,i,ng,,,,,,
litre,5,l,i,tre,,,,,,,,,
litter,6,l,i,t,t,e,r,,,,,,
little,6,l,i,t,tl,e,,,,,,,
live,4,l,i,ve,,,,,,,,,
lively,6,l,i,ve,l,y,,,,,,,
liver,5,l,i,v,,e,r,,,,,,
living,6,l,i,v,,i,ng,,,,,,
load,4,l,oa,d,,,,,,,,,
loan,4,l,oa,n,,,,,,,,,
lobby,5,l,o,b,b,y,,,,,,,
local,5,l,o,,c,a,l,,,,,,
locate,6,l,o,,c,a,te,,,,,,
located,7,l,o,,c,a,t,,e,d,,,
lock,4,l,o,ck,,,,,,,,,
log,3,l,o,g,,,,,,,,,
logic,5,l,o,,g,i,c,,,,,,
logical,7,l,o,g,,i,,c,a,l,,,
logo,4,l,o,,g,o,,,,,,,
lonely,6,l,o,ne,l,y,,,,,,,
long,4,l,o,ng,,,,,,,,,
look,4,l,oo,k,,,,,,,,,
loom,4,l,oo,m,,,,,,,,,
loop,4,l,oo,p,,,,,,,,,
loose,5,l,oo,se,,,,,,,,,
lord,4,l,o,rd,,,,,,,,,
lorry,5,l,o,r,r,y,,,,,,,
lose,4,l,o,se,,,,,,,,,
loss,4,l,o,ss,,,,,,,,,
lost,4,l,o,st,,,,,,,,,
lot,3,l,o,t,,,,,,,,,
lottery,7,l,o,t,t,e,r,,y,,,,
loud,4,l,ou,d,,,,,,,,,
loudly,6,l,ou,d,l,y,,,,,,,
love,4,l,o,ve,,,,,,,,,
lovely,6,l,o,ve,l,y,,,,,,,
low,3,l,ow,,,,,,,,,,
lower,5,l,ow,,,e,r,,,,,,
loyal,5,l,oy,,,a,l,,,,,,
loyalty,7,l,oy,,,a,l,t,y,,,,
luck,4,l,u,ck,,,,,,,,,
lucky,5,l,u,ck,,y,,,,,,,
lunch,5,l,u,nch,,,,,,,,,
lung,4,l,u,ng,,,,,,,,,
luxury,6,l,u,x,,u,,r,y,,,,
lyric,5,l,y,,r,i,c,,,,,,
machine,7,m,a,,ch,i,ne,,,,,,
mad,3,m,a,d,,,,,,,,,
magic,5,m,a,g,,i,c,,,,,,
magical,7,m,a,g,,i,,c,a,l,,,
mail,4,m,ai,l,,,,,,,,,
main,4,m,ai,n,,,,,,,,,
mainly,6,m,ai,n,l,y,,,,,,,
major,5,m,a,,j,o,r,,,,,,
make,4,m,a,ke,,,,,,,,,
making,6,m,a,k,,i,ng,,,,,,
male,4,m,a,le,,,,,,,,,
mall,4,m,a,ll,,,,,,,,,
man,3,m,a,n,,,,,,,,,
manage,6,m,a,n,,a,ge,,,,,,
manager,7,m,a,n,,a,g,,e,r,,,
mandate,7,m,a,n,d,a,te,,,,,,
manner,6,m,a,n,n,e,r,,,,,,
many,4,m,a,n,,y,,,,,,,
map,3,m,a,p,,,,,,,,,
march,5,M,a,rch,,,,,,,,,
margin,6,m,a,r,g,i,n,,,,,,
marine,6,m,a,,r,i,ne,,,,,,
mark,4,m,a,rk,,,,,,,,,
marker,6,m,a,rk,,e,r,,,,,,
market,6,m,a,r,k,e,t,,,,,,
married,7,m,a,r,r,ie,d,,,,,,
marry,5,m,a,r,r,y,,,,,,,
martial,7,m,a,r,t,ia,l,,,,,,
mask,4,m,a,sk,,,,,,,,,
mass,4,m,a,ss,,,,,,,,,
massive,7,m,a,s,s,i,ve,,,,,,
master,6,m,a,s,t,e,r,,,,,,
match,5,m,a,tch,,,,,,,,,
mate,4,m,a,te,,,,,,,,,
maths,5,m,a,ths,,,,,,,,,
matter,6,m,a,t,t,e,r,,,,,,
mature,6,m,a,,t,u,re,,,,,,
maximum,7,m,a,x,,i,,m,u,m,,,
may,3,m,ay,,,,,,,,,,
maybe,5,m,ay,,b,e,,,,,,,
mayor,5,m,ay,,,o,r,,,,,,
me,2,m,e,,,,,,,,,,
meal,4,m,ea,l,,,,,,,,,
mean,4,m,ea,n,,,,,,,,,
meaning,7,m,ea,n,,i,ng,,,,,,
means,5,m,ea,ns,,,,,,,,,
measure,7,m,ea,s,,u,re,,,,,,
meat,4,m,ea,t,,,,,,,,,
medal,5,m,e,,d,a,l,,,,,,
media,5,m,e,,d,i,,,a,,,,
medical,7,m,e,d,,i,,c,a,l,,,
medium,6,m,e,,d,i,,,u,m,,,
meet,4,m,ee,t,,,,,,,,,
meeting,7,m,ee,t,,i,ng,,,,,,
melody,6,m,e,l,,o,,d,y,,,,
melt,4,m,e,lt,,,,,,,,,
member,6,m,e,m,b,e,r,,,,,,
memo,4,m,e,m,,o,,,,,,,
memoir,6,m,e,m,,oi,r,,,,,,
memory,6,m,e,m,,o,,r,y,,,,
mental,6,m,e,n,t,a,l,,,,,,
mention,7,m,e,n,t,io,n,,,,,,
mentor,6,m,e,n,t,o,r,,,,,,
menu,4,m,e,n,,u,,,,,,,
mercy,5,m,e,r,c,y,,,,,,,
mere,4,m,e,re,,,,,,,,,
merely,6,m,e,re,l,y,,,,,,,
merge,5,m,e,rge,,,,,,,,,
merger,6,m,e,rg,,e,r,,,,,,
merit,5,m,e,r,,i,t,,,,,,
mess,4,m,e,ss,,,,,,,,,
message,7,m,e,s,s,a,ge,,,,,,
metal,5,m,e,t,,a,l,,,,,,
method,6,m,e,th,,o,d,,,,,,
metre,5,m,e,,tr,e,,,,,,,
middle,6,m,i,d,dl,e,,,,,,,
midst,5,m,i,dst,,,,,,,,,
might,5,m,i,ght,,,,,,,,,
mild,4,m,i,ld,,,,,,,,,
mile,4,m,i,le,,,,,,,,,
militia,7,m,i,,l,i,,t,ia,,,,
milk,4,m,i,lk,,,,,,,,,
mill,4,m,i,ll,,,,,,,,,
million,7,m,i,l,l,io,n,,,,,,
mind,4,m,i,nd,,,,,,,,,
mine,4,m,i,ne,,,,,,,,,
miner,5,m,i,n,,e,r,,,,,,
mineral,7,m,i,n,,e,r,,a,l,,,
minimal,7,m,i,n,,i,,m,a,l,,,
minimum,7,m,i,n,,i,,m,u,m,,,
mining,6,m,i,n,,i,ng,,,,,,
minor,5,m,i,n,,o,r,,,,,,
minute,6,m,i,n,,u,te,,,,,,
miracle,7,m,i,r,,a,,cl,e,,,,
mirror,6,m,i,r,r,o,r,,,,,,
misery,6,m,i,s,,e,r,,y,,,,
miss,4,m,i,ss,,,,,,,,,
missile,7,m,i,s,s,i,le,,,,,,
missing,7,m,i,ss,,i,ng,,,,,,
mission,7,m,i,s,s,io,n,,,,,,
mistake,7,m,i,s,t,a,ke,,,,,,
mix,3,m,i,x,,,,,,,,,
mixed,5,m,i,xed,,,,,,,,,
mixture,7,m,i,x,t,u,re,,,,,,
mob,3,m,o,b,,,,,,,,,
mobile,6,m,o,,b,i,le,,,,,,
mode,4,m,o,de,,,,,,,,,
model,5,m,o,d,,e,l,,,,,,
modern,6,m,o,d,,e,rn,,,,,,
modest,6,m,o,d,,e,st,,,,,,
modify,6,m,o,d,,i,,f,y,,,,
moment,6,m,o,,m,e,nt,,,,,,
monday,6,m,o,n,d,ay,,,,,,,
money,5,m,o,,n,e,y,,,,,,
monitor,7,m,o,n,,i,,t,o,r,,,
monk,4,m,o,nk,,,,,,,,,
monkey,6,m,o,n,k,e,y,,,,,,
monster,7,m,o,n,st,e,r,,,,,,
month,5,m,o,nth,,,,,,,,,
monthly,7,m,o,nth,l,y,,,,,,,
mood,4,m,oo,d,,,,,,,,,
moon,4,m,oo,n,,,,,,,,,
moral,5,m,o,r,,a,l,,,,,,
more,4,m,o,re,,,,,,,,,
morning,7,m,o,rn,,i,ng,,,,,,
mosque,6,m,o,sque,,,,,,,,,
most,4,m,o,st,,,,,,,,,
mostly,6,m,o,st,l,y,,,,,,,
mother,6,m,o,th,,e,r,,,,,,
motion,6,m,o,,t,io,n,,,,,,
motive,6,m,o,,t,i,ve,,,,,,
motor,5,m,o,,t,o,r,,,,,,
mount,5,m,ou,nt,,,,,,,,,
mouse,5,m,ou,se,,,,,,,,,
mouth,5,m,ou,th,,,,,,,,,
move,4,m,o,ve,,,,,,,,,
movie,5,m,o,v,,ie,,,,,,,
moving,6,m,o,v,,i,ng,,,,,,
much,4,m,u,ch,,,,,,,,,
mud,3,m,u,d,,,,,,,,,
mum,3,m,u,m,,,,,,,,,
murder,6,m,u,r,d,e,r,,,,,,
muscle,6,m,u,s,cl,e,,,,,,,
museum,6,m,u,,s,e,,,u,m,,,
music,5,m,u,,s,i,c,,,,,,
musical,7,m,u,,s,i,,c,a,l,,,
must,4,m,u,st,,,,,,,,,
mutual,6,m,u,,t,u,,,a,l,,,
my,2,m,y,,,,,,,,,,
myself,6,m,y,,s,e,lf,,,,,,
mystery,7,m,y,s,t,e,r,,y,,,,
myth,4,m,y,th,,,,,,,,,
nail,4,n,ai,l,,,,,,,,,
naked,5,n,a,,k,e,d,,,,,,
name,4,n,a,me,,,,,,,,,
namely,6,n,a,me,l,y,,,,,,,
narrow,6,n,a,r,r,ow,,,,,,,
nasty,5,n,a,s,t,y,,,,,,,
nation,6,n,a,,t,io,n,,,,,,
native,6,n,a,,t,i,ve,,,,,,
natural,7,n,a,t,,u,,r,a,l,,,
nature,6,n,a,,t,u,re,,,,,,
naval,5,n,a,,v,a,l,,,,,,
near,4,n,ea,r,,,,,,,,,
nearby,6,n,ea,r,b,y,,,,,,,
nearly,6,n,ea,r,l,y,,,,,,,
neat,4,n,ea,t,,,,,,,,,
neck,4,n,e,ck,,,,,,,,,
need,4,n,ee,d,,,,,,,,,
needle,6,n,ee,,dl,e,,,,,,,
neglect,7,n,e,,gl,e,ct,,,,,,
neither,7,n,ei,,th,e,r,,,,,,
nerve,5,n,e,rve,,,,,,,,,
nervous,7,n,e,rv,,ou,s,,,,,,
nest,4,n,e,st,,,,,,,,,
net,3,n,e,t,,,,,,,,,
network,7,n,e,t,,wo,rk,,,,,,
neutral,7,n,eu,,tr,a,l,,,,,,
never,5,n,e,v,,e,r,,,,,,
new,3,n,ew,,,,,,,,,,
newly,5,n,ew,,l,y,,,,,,,
news,4,n,ew,s,,,,,,,,,
next,4,n,e,xt,,,,,,,,,
nice,4,n,i,ce,,,,,,,,,
niche,5,n,i,che,,,,,,,,,
night,5,n,i,ght,,,,,,,,,
nine,4,n,i,ne,,,,,,,,,
ninety,6,n,i,ne,t,y,,,,,,,
no,2,n,o,,,,,,,,,,
noble,5,n,o,ble,,,,,,,,,
nobody,6,n,o,,b,o,d,,y,,,,
nod,3,n,o,d,,,,,,,,,
noise,5,n,oi,se,,,,,,,,,
noisy,5,n,oi,s,,y,,,,,,,
nominee,7,n,o,m,,i,,n,ee,,,,
none,4,n,o,ne,,,,,,,,,
noon,4,n,oo,n,,,,,,,,,
nor,3,n,o,r,,,,,,,,,
norm,4,n,o,rm,,,,,,,,,
normal,6,n,o,r,m,a,l,,,,,,
north,5,n,o,rth,,,,,,,,,
nose,4,n,o,se,,,,,,,,,
not,3,n,o,t,,,,,,,,,
notable,7,n,o,,t,a,,bl,e,,,,
notably,7,n,o,,t,a,,bl,y,,,,
note,4,n,o,te,,,,,,,,,
nothing,7,n,o,th,,i,ng,,,,,,
notice,6,n,o,,t,i,ce,,,,,,
notify,6,n,o,,t,i,,f,y,,,,
notion,6,n,o,,t,io,n,,,,,,
novel,5,n,o,v,,e,l,,,,,,
now,3,n,ow,,,,,,,,,,
nowhere,7,n,o,,wh,e,re,,,,,,
nuclear,7,n,u,,cl,ea,r,,,,,,
number,6,n,u,m,b,e,r,,,,,,
nurse,5,n,u,rse,,,,,,,,,
nursery,7,n,u,rs,,e,r,,y,,,,
nursing,7,n,u,rs,,i,ng,,,,,,
nut,3,n,u,t,,,,,,,,,
obesity,7,,o,,b,e,,s,i,,t,y,
obey,4,,o,,b,e,y,,,,,,
object,6,,o,b,j,e,ct,,,,,,
oblige,6,,o,,bl,i,ge,,,,,,
observe,7,,o,b,s,e,rve,,,,,,
obsess,6,,o,b,s,e,ss,,,,,,
obtain,6,,o,b,t,ai,n,,,,,,
obvious,7,,o,b,v,i,,,ou,s,,,
occupy,6,,o,c,c,u,,p,y,,,,
occur,5,,o,c,c,u,r,,,,,,
ocean,5,,o,,c,ea,n,,,,,,
october,7,,o,c,t,o,,b,e,r,,,
odd,3,,o,dd,,,,,,,,,
odds,4,,o,dds,,,,,,,,,
of,2,,o,f,,,,,,,,,
off,3,,o,ff,,,,,,,,,
offence,7,,o,f,f,e,nce,,,,,,
offend,6,,o,f,f,e,nd,,,,,,
offer,5,,o,f,f,e,r,,,,,,
office,6,,o,f,f,i,ce,,,,,,
officer,7,,o,f,f,i,,c,e,r,,,
often,5,,o,f,t,e,n,,,,,,
oh,2,,o,h,,,,,,,,,
oil,3,,oi,l,,,,,,,,,
old,3,,o,ld,,,,,,,,,
on,2,,o,n,,,,,,,,,
once,4,,o,nce,,,,,,,,,
one,3,,o,ne,,,,,,,,,
ongoing,7,,o,n,g,o,,,i,ng,,,
onion,5,,o,n,,io,n,,,,,,
online,6,,o,n,l,i,ne,,,,,,
only,4,,o,n,l,y,,,,,,,
onto,4,,o,n,t,o,,,,,,,
open,4,,o,,p,e,n,,,,,,
opening,7,,o,,p,e,n,,i,ng,,,
openly,6,,o,,p,e,n,l,y,,,,
opera,5,,o,p,,e,r,,a,,,,
operate,7,,o,p,,e,r,,a,te,,,
opinion,7,,o,,p,i,n,,io,n,,,
oppose,6,,o,p,p,o,se,,,,,,
opposed,7,,o,p,p,o,sed,,,,,,
opt,3,,o,pt,,,,,,,,,
optical,7,,o,p,t,i,,c,a,l,,,
option,6,,o,p,t,io,n,,,,,,
or,2,,o,r,,,,,,,,,
oral,4,,o,,r,a,l,,,,,,
orange,6,,o,r,,a,nge,,,,,,
order,5,,o,r,d,e,r,,,,,,
organ,5,,o,r,g,a,n,,,,,,
organic,7,,o,r,g,a,n,,i,c,,,
origin,6,,o,r,,i,,g,i,n,,,
other,5,,o,th,,e,r,,,,,,
ought,5,,ou,ght,,,,,,,,,
our,3,,ou,r,,,,,,,,,
ours,4,,ou,rs,,,,,,,,,
out,3,,ou,t,,,,,,,,,
outcome,7,,ou,t,c,o,me,,,,,,
outdoor,7,,ou,t,d,oo,r,,,,,,
outer,5,,ou,t,,e,r,,,,,,
outfit,6,,ou,t,f,i,t,,,,,,
outing,6,,ou,t,,i,ng,,,,,,
outlet,6,,ou,t,l,e,t,,,,,,
outline,7,,ou,t,l,i,ne,,,,,,
outlook,7,,ou,t,l,oo,k,,,,,,
output,6,,ou,t,p,u,t,,,,,,
outrage,7,,ou,t,r,a,ge,,,,,,
outside,7,,ou,t,s,i,de,,,,,,
oven,4,,o,v,,e,n,,,,,,
over,4,,o,,v,e,r,,,,,,
overall,7,,o,,v,e,r,,a,ll,,,
overly,6,,o,,v,e,r,l,y,,,,
oversee,7,,o,,v,e,r,s,ee,,,,
owe,3,,owe,,,,,,,,,,
own,3,,ow,n,,,,,,,,,
owner,5,,ow,n,,e,r,,,,,,
oxygen,6,,o,x,,y,,g,e,n,,,
pace,4,p,a,ce,,,,,,,,,
pack,4,p,a,ck,,,,,,,,,
package,7,p,a,ck,,a,ge,,,,,,
packet,6,p,a,ck,,e,t,,,,,,
